sample_id,input_type,input
SAMN37687925,srr,SRR26284222
SAMN37687927,srr,SRR26284210
SAMN37687929,srr,SRR26284188
SAMN37687931,srr,SRR26284183
SAMN37687933,srr,SRR26284181
SAMN44282437,srr,SRR30991392
SAMN23067069,srr,SRR16928913
SAMN06921184,srr,SRR5535434
SAMN08109816,srr,SRR6329400
SAMN08109817,srr,SRR6329401
SAMN52826238,srr,SRR36182835
SAMN55037059,srr,SRR37083676
SAMN55037060,srr,SRR37083673
SAMN57239938,srr,SRR38066845
