sample_id,input_type,input
SAMN07678038,srr,SRR7704823
SAMN14734277,srr,SRR11732436
SAMN37977959,srr,SRR26641650
SAMN37977960,srr,SRR26641648
SAMN38777296,srr,SRR27216493
SAMN38777300,srr,SRR27216489
SAMN38777301,srr,SRR27216488
SAMN38777302,srr,SRR27216487
SAMN38777303,srr,SRR27216502
SAMN38777304,srr,SRR27216501
SAMN38777305,srr,SRR27216500
