sample_id,input_type,input
SAMEA7524436,srr,ERR6002554
SAMN34252018,srr,SRR24216799
SAMN34252019,srr,SRR24216798
SAMN34252020,srr,SRR24216796
SAMN34252021,srr,SRR24216795
SAMN34252022,srr,SRR24216794
SAMN34252023,srr,SRR24216793
SAMN34252024,srr,SRR24216792
SAMN34252025,srr,SRR24216791
SAMN34252026,srr,SRR24216790
SAMN34252027,srr,SRR24216789
SAMN34252028,srr,SRR24216797
