sample_id,input_type,input
SAMN12541485,srr,SRR9936859
SAMN12541486,srr,SRR9936858
SAMN12623616,srr,SRR25739879
SAMN15158754,srr,SRR11943050
SAMN16236978,srr,SRR12690250
SAMN16242204,srr,SRR12695714
SAMN16253045,srr,SRR12702713
SAMN16268311,srr,SRR12717128
SAMN16287476,srr,SRR12736687
SAMN16361240,srr,SRR12768831
SAMN17189441,srr,SRR13336106
SAMN33355758,srr,SRR23524814
