sample_id,input_type,input
SAMN02192642,srr,SRR896642
SAMN02192642,srr,SRR901891
SAMN02192644,srr,SRR924087
SAMN02192670,srr,SRR926179
SAMN03339797,srr,SRR1802582
SAMN03339798,srr,SRR1802583
SAMN03339799,srr,SRR1802584
SAMN03339800,srr,SRR1802585
SAMN05447714,srr,SRR4011112
SAMN05447714,srr,SRR4011108
SAMN05447716,srr,SRR4011121
SAMN05447716,srr,SRR4011119
SAMN37420689,srr,SRR26078637
