sample_id,input_type,input
SAMN32108270,srr,SRR22703818
SAMN32108282,srr,SRR22703805
SAMN32108284,srr,SRR22703803
SAMN32108298,srr,SRR22703788
SAMN32108299,srr,SRR22703787
SAMN32108307,srr,SRR22703778
SAMN32108308,srr,SRR22703777
SAMN32108309,srr,SRR22703776
SAMN32108310,srr,SRR22703774
SAMN32108318,srr,SRR22703766
SAMN32108320,srr,SRR22703763
SAMN32108321,srr,SRR22703762
SAMN32108322,srr,SRR22703761
SAMN37977949,srr,SRR26641661
SAMN38777308,srr,SRR27216497
