sample_id,input_type,input
SAMN08874294,srr,SRR6963883
SAMN08874295,srr,SRR6963882
SAMN08874296,srr,SRR6963885
SAMN08874296,srr,SRR6978696
SAMN08874297,srr,SRR6963884
SAMN08874298,srr,SRR6963887
SAMN08874299,srr,SRR6963886
SAMN08874300,srr,SRR6963889
SAMN08874301,srr,SRR6963888
SAMN08874302,srr,SRR6963881
SAMN08874303,srr,SRR6963880
SAMN12611999,srr,SRR25745556
SAMN43185091,srr,SRR30238151
SAMN43185092,srr,SRR30238150
